4500000 (returns)	1720.000	1740.000	1320.000	1620.000	1500.000	1720.000	1600.000	1660.000	1700.000	1460.000	1720.000	1640.000	1040.000	1700.000	1400.000	1460.000	1280.000	1620.000	1700.000	1280.000	1700.000	1460.000	1700.000	1720.000	1580.000	1740.000	1640.000	1200.000	1260.000	1340.000	1480.000	1560.000	1500.000	1720.000	1280.000	1720.000	1540.000	1720.000	1340.000	1640.000	1680.000	1700.000	1320.000	1700.000	1640.000	1600.000	1700.000	1720.000	1620.000	1640.000	1520.000	1480.000	1420.000	1680.000	1320.000	1640.000	1260.000	1400.000	1700.000
4750000 (returns)	1300.000	1700.000	1680.000	1720.000	1660.000	1720.000	1320.000	1740.000	1680.000	1700.000	1740.000	1740.000	1720.000	1340.000	1680.000	1580.000	1680.000	1720.000	1740.000	1640.000	1660.000	1680.000	1720.000	1700.000	1420.000	1680.000	1720.000	1560.000	1700.000	1720.000	1480.000	1740.000	1740.000	1540.000	1700.000	1720.000	1700.000	1700.000	1740.000	1700.000	1640.000	1700.000	1720.000	1720.000	1700.000	1680.000	1700.000	1700.000	1720.000	1620.000	1680.000	1420.000	1640.000	1720.000	1680.000	1720.000
5000000 (returns)	1760.000	1700.000	1720.000	1700.000	1740.000	1740.000	1740.000	1740.000	1680.000	1700.000	1340.000	1700.000	1520.000	1700.000	1600.000	1720.000	1700.000	1720.000	1700.000	1600.000	1580.000	1280.000	1720.000	1720.000	1720.000	1700.000	1620.000	1700.000	1680.000	1700.000	1700.000	1700.000	1740.000	1680.000	1720.000	1360.000	1700.000	1700.000	1720.000	1160.000	1580.000	1720.000	1280.000	1520.000	1680.000	1500.000	1700.000	1380.000	1720.000	1520.000	1680.000	1480.000	1700.000	1560.000	1720.000	1460.000	1700.000
5250000 (returns)	1720.000	1720.000	1740.000	1660.000	1720.000	1760.000	1740.000	1420.000	1260.000	1700.000	1740.000	1360.000	1660.000	1340.000	1740.000	1720.000	1320.000	1680.000	1740.000	1740.000	1680.000	1740.000	1760.000	1560.000	1680.000	1700.000	1740.000	1080.000	1740.000	1360.000	1740.000	1760.000	1720.000	1700.000	1700.000	1620.000	1760.000	1720.000	1700.000	1760.000	1740.000	1720.000	1720.000	1760.000	1740.000	1680.000	1540.000	1020.000	1720.000	1740.000	1740.000	1660.000	1740.000	1700.000	1740.000	1720.000	1580.000
5500000 (returns)	1760.000	1720.000	1760.000	1740.000	1760.000	1720.000	1760.000	1760.000	1760.000	1720.000	1760.000	1740.000	1740.000	1380.000	1720.000	1760.000	1740.000	1760.000	1760.000	1740.000	1760.000	1760.000	1760.000	1760.000	1760.000	1740.000	1740.000	1740.000	1300.000	1740.000	1780.000	1720.000	1740.000	1680.000	1760.000	1700.000	1740.000	1740.000	1720.000	1740.000	1760.000	1500.000	1420.000	1740.000	1740.000	1760.000	1760.000	1740.000	1740.000	1760.000	1740.000	1760.000	1740.000	1720.000	1760.000
5750000 (returns)	1560.000	1740.000	1760.000	1780.000	1780.000	1680.000	1780.000	1760.000	1720.000	1740.000	1720.000	1700.000	1720.000	1740.000	1760.000	1760.000	1740.000	1640.000	1720.000	1740.000	1760.000	1740.000	1680.000	1480.000	1760.000	1760.000	1780.000	1760.000	1760.000	1700.000	1760.000	1500.000	1760.000	1720.000	1760.000	1760.000	1380.000	1780.000	1780.000	1540.000	1760.000	1760.000	1740.000	1720.000	1760.000	1400.000	1760.000	1720.000	1760.000	1760.000	1720.000	1720.000	1460.000	1760.000	1760.000	1740.000
6000000 (returns)	1760.000	1420.000	1380.000	1740.000	1740.000	1740.000	1700.000	1660.000	1760.000	1700.000	1760.000	1760.000	1480.000	1500.000	1760.000	1760.000	1760.000	1500.000	1760.000	1760.000	1720.000	1520.000	1700.000	1720.000	1720.000	1380.000	1760.000	1720.000	1740.000	1740.000	1740.000	1760.000	1700.000	1720.000	1280.000	1740.000	1760.000	1760.000	1760.000	1320.000	1740.000	1620.000	1700.000	1760.000	1640.000	1740.000	1760.000	1740.000	1720.000	1360.000	1620.000	1640.000	1540.000	1720.000	1740.000	1760.000
6250000 (returns)	1620.000	1760.000	1680.000	1780.000	1760.000	1760.000	1760.000	1760.000	1740.000	1760.000	1760.000	1760.000	1740.000	1740.000	1760.000	1740.000	1760.000	1680.000	1740.000	1740.000	1760.000	1780.000	1720.000	1760.000	1680.000	1760.000	1760.000	1780.000	1740.000	1740.000	1740.000	1660.000	1760.000	1760.000	1720.000	1740.000	1760.000	1760.000	1760.000	1720.000	1520.000	1760.000	1760.000	1760.000	1740.000	1760.000	1740.000	1760.000	1500.000	1580.000	1740.000	1760.000	1760.000	1700.000	1660.000
6500000 (returns)	1740.000	1760.000	1760.000	1760.000	1780.000	1760.000	1760.000	1760.000	1760.000	1720.000	1720.000	1700.000	1720.000	1760.000	1760.000	1760.000	1760.000	1740.000	1740.000	1760.000	1420.000	1760.000	1540.000	1760.000	1760.000	1780.000	1340.000	1520.000	1740.000	1760.000	1760.000	1760.000	1760.000	1460.000	1760.000	1780.000	1780.000	1760.000	1760.000	1760.000	1760.000	1760.000	1740.000	1820.000	1780.000	1760.000	1720.000	1760.000	1760.000	1780.000	1740.000	1740.000	1760.000	1760.000	1760.000
6750000 (returns)	1740.000	1760.000	1760.000	1760.000	1760.000	1520.000	1760.000	1760.000	1760.000	1760.000	1360.000	1760.000	1760.000	1760.000	1780.000	1780.000	1760.000	1800.000	1700.000	1780.000	1740.000	1760.000	1760.000	1380.000	1780.000	1700.000	1760.000	1720.000	1760.000	1740.000	1720.000	1740.000	1760.000	1760.000	1360.000	1760.000	1760.000	1760.000	1760.000	1720.000	1760.000	1740.000	1760.000	1780.000	1760.000	1760.000	1760.000	1740.000	1760.000	1760.000	1780.000	1760.000	1760.000	1760.000	1760.000
7000000 (returns)	1780.000	1740.000	1740.000	1740.000	1760.000	1760.000	1760.000	1760.000	1760.000	1760.000	1480.000	1760.000	1800.000	1760.000	1760.000	1760.000	1760.000	1740.000	1760.000	1760.000	1760.000	1760.000	1760.000	1760.000	1760.000	1760.000	1740.000	1740.000	1760.000	1780.000	1760.000	1760.000	1780.000	1760.000	1760.000	1760.000	1780.000	1780.000	1760.000	1680.000	1760.000	1760.000	1760.000	1760.000	1780.000	1740.000	1760.000	1760.000	1780.000	1760.000	1780.000	1780.000	1760.000	1780.000	1780.000
7250000 (returns)	1760.000	1740.000	1680.000	1760.000	1780.000	1700.000	1780.000	1760.000	1760.000	1760.000	1760.000	1740.000	1760.000	1760.000	1760.000	1760.000	1780.000	1760.000	1780.000	1780.000	1780.000	1760.000	1760.000	1760.000	1780.000	1720.000	1700.000	1740.000	1760.000	1780.000	1780.000	1740.000	1540.000	1740.000	1760.000	1760.000	1580.000	1780.000	1700.000	1760.000	1760.000	1760.000	1780.000	1760.000	1360.000	1740.000	1760.000	1780.000	1760.000	1760.000	1760.000	1800.000	1760.000	1780.000	1760.000
7500000 (returns)	1780.000	1760.000	1760.000	1760.000	1780.000	1760.000	1620.000	1800.000	1760.000	1800.000	1740.000	1740.000	1760.000	1760.000	1780.000	1780.000	1760.000	1780.000	1760.000	1620.000	1760.000	1760.000	1740.000	1720.000	1760.000	1740.000	1800.000	1760.000	1780.000	1700.000	1780.000	1740.000	1760.000	1800.000	1780.000	1780.000	1760.000	1780.000	1760.000	1760.000	1500.000	1760.000	1760.000	1740.000	1760.000	1760.000	1760.000	1760.000	1780.000	1760.000	1760.000	1740.000	1760.000	1720.000	1660.000
7750000 (returns)	1540.000	1360.000	1740.000	1780.000	1460.000	1760.000	1780.000	1780.000	1780.000	1700.000	1760.000	1420.000	1560.000	1780.000	1660.000	1760.000	1760.000	1760.000	1780.000	1780.000	1760.000	1780.000	1760.000	1740.000	1760.000	1780.000	1820.000	1740.000	1760.000	1760.000	1760.000	1800.000	1780.000	1820.000	1760.000	1760.000	1780.000	1780.000	1780.000	1580.000	1780.000	1560.000	1760.000	1800.000	1780.000	1760.000	1800.000	1760.000	1780.000	1780.000	1760.000	1760.000	1800.000	1680.000	1760.000	1760.000
8000000 (returns)	1740.000	1640.000	1780.000	1760.000	1800.000	1800.000	1800.000	1780.000	1800.000	1760.000	1760.000	1800.000	1780.000	1820.000	1740.000	1780.000	1800.000	1760.000	1760.000	1760.000	1780.000	1800.000	1820.000	1780.000	1800.000	1800.000	1780.000	1780.000	1780.000	1800.000	1760.000	1800.000	1780.000	1800.000	1800.000	1800.000	1780.000	1820.000	1760.000	1820.000	1780.000	1800.000	1800.000	1740.000	1800.000	1780.000	1800.000	1780.000	1740.000	1780.000	1800.000	1780.000	1760.000	1800.000	1780.000
8250000 (returns)	1780.000	1780.000	1800.000	1800.000	1760.000	1800.000	1780.000	1820.000	1740.000	1820.000	1760.000	1800.000	1760.000	1760.000	1800.000	1740.000	1660.000	1780.000	1800.000	1780.000	1780.000	1760.000	1780.000	1760.000	1800.000	1820.000	1800.000	1740.000	1800.000	1760.000	1800.000	1740.000	1780.000	1800.000	1820.000	1680.000	1760.000	1780.000	1800.000	1780.000	1820.000	1780.000	1760.000	1800.000	1800.000	1760.000	1760.000	1800.000	1780.000	1780.000	1800.000	1780.000	1780.000	1780.000	1820.000
8500000 (returns)	1820.000	1780.000	1800.000	1780.000	1760.000	1800.000	1780.000	1780.000	1680.000	1820.000	1760.000	1780.000	1800.000	1760.000	1800.000	1780.000	1760.000	1780.000	1840.000	1800.000	1820.000	1780.000	1800.000	1820.000	1760.000	1780.000	1800.000	1780.000	1420.000	1800.000	1780.000	1780.000	1780.000	1780.000	1780.000	1800.000	1800.000	1760.000	1760.000	1800.000	1800.000	1500.000	1740.000	1780.000	1760.000	1820.000	1800.000	1780.000	1760.000	1800.000	1800.000	1760.000	1780.000	1800.000	1820.000
8750000 (returns)	1780.000	1800.000	1800.000	1760.000	1760.000	1800.000	1820.000	1680.000	1800.000	1780.000	1780.000	1820.000	1780.000	1780.000	1800.000	1760.000	1840.000	1840.000	1780.000	1820.000	1840.000	1780.000	1780.000	1800.000	1780.000	1780.000	1800.000	1820.000	1800.000	1760.000	1800.000	1780.000	1800.000	1800.000	1780.000	1820.000	1800.000	1820.000	1760.000	1780.000	1780.000	1800.000	1780.000	1800.000	1780.000	1800.000	1680.000	1800.000	1820.000	1840.000	1800.000	1800.000	1800.000	1780.000	1820.000
9000000 (returns)	1800.000	1800.000	1820.000	1800.000	1800.000	1800.000	1820.000	1780.000	1780.000	1760.000	1780.000	1800.000	1780.000	1840.000	1800.000	1760.000	1780.000	1740.000	1760.000	1780.000	1760.000	1760.000	1780.000	1800.000	1820.000	1800.000	1820.000	1800.000	1760.000	1840.000	1760.000	1800.000	1780.000	1820.000	1780.000	1820.000	1780.000	1780.000	1800.000	1820.000	1840.000	1800.000	1800.000	1820.000	1780.000	1800.000	1800.000	1800.000	1820.000	1400.000	1820.000	1780.000	1820.000	1780.000	1820.000
9250000 (returns)	1780.000	1780.000	1840.000	1800.000	1820.000	1780.000	1780.000	1760.000	1800.000	1760.000	1840.000	1780.000	1760.000	1760.000	1720.000	1820.000	1820.000	1800.000	1800.000	1820.000	1840.000	1780.000	1760.000	1780.000	1840.000	1820.000	1800.000	1780.000	1780.000	1820.000	1820.000	1820.000	1820.000	1780.000	1760.000	1840.000	1780.000	1800.000	1800.000	1800.000	1820.000	1820.000	1780.000	1820.000	1840.000	1800.000	1780.000	1820.000	1800.000	1800.000	1820.000	1760.000	1800.000	1840.000	1780.000
9500000 (returns)	1780.000	1800.000	1820.000	1820.000	1800.000	1820.000	1820.000	1780.000	1780.000	1700.000	1780.000	1840.000	1820.000	1780.000	1820.000	1800.000	1780.000	1760.000	1800.000	1780.000	1780.000	1780.000	1780.000	1820.000	1800.000	1800.000	1800.000	1800.000	1780.000	1840.000	1780.000	1800.000	1780.000	1840.000	1800.000	1820.000	1800.000	1760.000	1760.000	1540.000	1780.000	1780.000	1780.000	1780.000	1820.000	1780.000	1820.000	1840.000	1820.000	1820.000	1800.000	1800.000	1760.000	1780.000	1780.000
9750000 (returns)	1840.000	1780.000	1840.000	1800.000	1820.000	1820.000	1820.000	1760.000	1820.000	1800.000	1820.000	1820.000	1820.000	1820.000	1820.000	1780.000	1780.000	1780.000	1800.000	1800.000	1800.000	1780.000	1800.000	1780.000	1820.000	1760.000	1820.000	1840.000	1800.000	1820.000	1840.000	1780.000	1820.000	1800.000	1780.000	1820.000	1780.000	1820.000	1780.000	1800.000	1800.000	1840.000	1820.000	1840.000	1800.000	1820.000	1760.000	1800.000	1840.000	1840.000	1800.000	1800.000	1800.000	1760.000	1800.000
10000000 (returns)	1760.000	1820.000	1800.000	1760.000	1820.000	1800.000	1820.000	1800.000	1780.000	1780.000	1820.000	1820.000	1800.000	1820.000	1800.000	1800.000	1780.000	1800.000	1800.000	1800.000	1840.000	1800.000	1820.000	1780.000	1840.000	1800.000	1800.000	1820.000	1820.000	1820.000	1760.000	1760.000	1840.000	1800.000	1800.000	1800.000	1820.000	1800.000	1820.000	1800.000	1820.000	1800.000	1760.000	1820.000	1820.000	1820.000	1800.000	1800.000	1820.000	1820.000	1820.000	1820.000	1780.000	1820.000	1820.000
